optimizer_name,function_id,dimension,target_value,ert,success_rate
AVGNEWUOA ros (2010),15,20,1e-07,92989920000,0.000000
BAYEDA gallagher (2009),1,2,1e-07,1249.071426,0.933333
BAYEDA gallagher (2009),1,5,1e-07,6836.666664,0.733333
BAYEDA gallagher (2009),1,10,1e-07,14746.000005,0.933333
BAYEDA gallagher (2009),1,20,1e-07,44727.230751,0.000000
BAYEDA gallagher (2009),2,2,1e-07,4100.666671,0.600000
BAYEDA gallagher (2009),2,5,1e-07,8908.500038,0.800000
BAYEDA gallagher (2009),2,10,1e-07,21887.615295,0.200000
BAYEDA gallagher (2009),2,20,1e-07,15720000,0.000000
BAYEDA gallagher (2009),3,2,1e-07,29813.99984,0.066667
BAYEDA gallagher (2009),3,5,1e-07,16540000,0.000000
BAYEDA gallagher (2009),3,10,1e-07,73020000,0.000000
BAYEDA gallagher (2009),3,20,1e-07,306040000,0.000000
BAYEDA gallagher (2009),8,2,1e-07,448000,0.000000
BAYEDA gallagher (2009),8,5,1e-07,4220000,0.000000
BAYEDA gallagher (2009),8,10,1e-07,26860000,0.000000
BAYEDA gallagher (2009),8,20,1e-07,179360000,0.000000
BAYEDA gallagher (2009),15,2,1e-07,5648000,0.000000
BAYEDA gallagher (2009),15,5,1e-07,213590000,0.000000
BAYEDA gallagher (2009),15,10,1e-07,1596680000,0.000000
BAYEDA gallagher (2009),15,20,1e-07,18400000000,0.000000
BBDE Vodopija (2018),1,2,1e-07,2497.533336,1.000000
BBDE Vodopija (2018),1,5,1e-07,26826.399996,1.000000
BBDE Vodopija (2018),1,10,1e-07,166236.733334,1.000000
BBDE Vodopija (2018),1,20,1e-07,43008600,0.000000
BBDE Vodopija (2018),2,2,1e-07,4109.466663,1.000000
BBDE Vodopija (2018),2,5,1e-07,38014.133356,1.000000
BBDE Vodopija (2018),2,10,1e-07,227064.133335,1.000000
BBDE Vodopija (2018),2,20,1e-07,393078600,0.000000
BBDE Vodopija (2018),3,2,1e-07,10011.599936,1.000000
BBDE Vodopija (2018),3,5,1e-07,1240849.99963,0.133333
BBDE Vodopija (2018),3,10,1e-07,1825865100,0.000000
BBDE Vodopija (2018),3,20,1e-07,7652530200,0.000000
BBDE Vodopija (2018),8,2,1e-07,6834.200016,1.000000
BBDE Vodopija (2018),8,5,1e-07,79970.466872,1.000000
BBDE Vodopija (2018),8,10,1e-07,424734.39999,1.000000
BBDE Vodopija (2018),8,20,1e-07,4484896800,0.000000
BBDE Vodopija (2018),15,2,1e-07,11336.93388,1.000000
BBDE Vodopija (2018),15,5,1e-07,5340817950,0.000000
BBDE Vodopija (2018),15,10,1e-07,39924983400,0.000000
BBDE Vodopija (2018),15,20,1e-07,460092000000,0.000000
BBDE-best Vodopija (2018),1,2,1e-07,484.8,1.000000
BBDE-best Vodopija (2018),1,5,1e-07,2038.466664,1.000000
BBDE-best Vodopija (2018),1,10,1e-07,7824.066676,1.000000
BBDE-best Vodopija (2018),1,20,1e-07,45059700,0.000000
BBDE-best Vodopija (2018),2,2,1e-07,771.466671,1.000000
BBDE-best Vodopija (2018),2,5,1e-07,3255.40001,1.000000
BBDE-best Vodopija (2018),2,10,1e-07,7780786.00006,0.000000
BBDE-best Vodopija (2018),2,20,1e-07,408995100,0.000000
BBDE-best Vodopija (2018),3,2,1e-07,2316.533456,1.000000
BBDE-best Vodopija (2018),3,5,1e-07,1084541.00057,0.200000
BBDE-best Vodopija (2018),3,10,1e-07,1872963000,0.000000
BBDE-best Vodopija (2018),3,20,1e-07,7950919200,0.000000
BBDE-best Vodopija (2018),8,2,1e-07,698.46672,1.000000
BBDE-best Vodopija (2018),8,5,1e-07,4702.733396,1.000000
BBDE-best Vodopija (2018),8,10,1e-07,697621350,0.000000
BBDE-best Vodopija (2018),8,20,1e-07,4766043600,0.000000
BBDE-best Vodopija (2018),15,2,1e-07,2458.66618,1.000000
BBDE-best Vodopija (2018),15,5,1e-07,1812235.49642,0.133333
BBDE-best Vodopija (2018),15,10,1e-07,40607564100,0.000000
BBDE-best Vodopija (2018),15,20,1e-07,483966000000,0.000000
BBDE-N Vodopija (2018),1,2,1e-07,2374.133334,1.000000
BBDE-N Vodopija (2018),1,5,1e-07,20509.866672,1.000000
BBDE-N Vodopija (2018),1,10,1e-07,93658.266673,1.000000
BBDE-N Vodopija (2018),1,20,1e-07,416065.466655,1.000000
BBDE-N Vodopija (2018),2,2,1e-07,4061.13332,1.000000
BBDE-N Vodopija (2018),2,5,1e-07,32941.666628,1.000000
BBDE-N Vodopija (2018),2,10,1e-07,144813.80004,1.000000
BBDE-N Vodopija (2018),2,20,1e-07,618445.399881,1.000000
BBDE-N Vodopija (2018),3,2,1e-07,9130.133104,1.000000
BBDE-N Vodopija (2018),3,5,1e-07,1857118.50076,0.066667
BBDE-N Vodopija (2018),3,10,1e-07,1825865100,0.000000
BBDE-N Vodopija (2018),3,20,1e-07,7652530200,0.000000
BBDE-N Vodopija (2018),8,2,1e-07,6798.26672,1.000000
BBDE-N Vodopija (2018),8,5,1e-07,65897.5999,1.000000
BBDE-N Vodopija (2018),8,10,1e-07,316074.866009,1.000000
BBDE-N Vodopija (2018),8,20,1e-07,4484896800,0.000000
BBDE-N Vodopija (2018),15,2,1e-07,10794.26698,1.000000
BBDE-N Vodopija (2018),15,5,1e-07,5340817950,0.000000
BBDE-N Vodopija (2018),15,10,1e-07,39924983400,0.000000
BBDE-N Vodopija (2018),15,20,1e-07,460092000000,0.000000
BBDE-ttb Vodopija (2018),1,2,1e-07,2254.266666,1.000000
BBDE-ttb Vodopija (2018),1,5,1e-07,19319.000004,1.000000
BBDE-ttb Vodopija (2018),1,10,1e-07,104271.999991,1.000000
BBDE-ttb Vodopija (2018),1,20,1e-07,548475.33333,1.000000
BBDE-ttb Vodopija (2018),2,2,1e-07,3585.599991,1.000000
BBDE-ttb Vodopija (2018),2,5,1e-07,28647.133372,1.000000
BBDE-ttb Vodopija (2018),2,10,1e-07,147196.333245,1.000000
BBDE-ttb Vodopija (2018),2,20,1e-07,769167.999819,1.000000
BBDE-ttb Vodopija (2018),3,2,1e-07,6214.866576,1.000000
BBDE-ttb Vodopija (2018),3,5,1e-07,99229.333354,1.000000
BBDE-ttb Vodopija (2018),3,10,1e-07,1825865100,0.000000
BBDE-ttb Vodopija (2018),3,20,1e-07,7652530200,0.000000
BBDE-ttb Vodopija (2018),8,2,1e-07,3938.06672,1.000000
BBDE-ttb Vodopija (2018),8,5,1e-07,38647.93316,1.000000
BBDE-ttb Vodopija (2018),8,10,1e-07,210325.533791,1.000000
BBDE-ttb Vodopija (2018),8,20,1e-07,4484896800,0.000000
BBDE-ttb Vodopija (2018),15,2,1e-07,6757.73316,1.000000
BBDE-ttb Vodopija (2018),15,5,1e-07,316266.13044,0.533333
BBDE-ttb Vodopija (2018),15,10,1e-07,39924983400,0.000000
BBDE-ttb Vodopija (2018),15,20,1e-07,460092000000,0.000000
BFGS ros (2009),1,2,1e-07,7.000002,1.000000
BFGS ros (2009),1,5,1e-07,12.999996,1.000000
BFGS ros (2009),1,10,1e-07,23,1.000000
BFGS ros (2009),1,20,1e-07,43,1.000000
BFGS ros (2009),2,2,1e-07,125.400002,1.000000
BFGS ros (2009),2,5,1e-07,671.800046,1.000000
BFGS ros (2009),2,10,1e-07,2922.59994,1.000000
BFGS ros (2009),2,20,1e-07,10986.799962,1.000000
BFGS ros (2009),3,2,1e-07,4689.800192,0.666667
BFGS ros (2009),3,5,1e-07,29017776,0.000000
BFGS ros (2009),3,10,1e-07,166346862,0.000000
BFGS ros (2009),3,20,1e-07,946352190,0.000000
BFGS ros (2009),8,2,1e-07,122.999968,1.000000
BFGS ros (2009),8,5,1e-07,612.200042,1.000000
BFGS ros (2009),8,10,1e-07,1643.666811,1.000000
BFGS ros (2009),8,20,1e-07,5220.201056,1.000000
BFGS ros (2009),15,2,1e-07,8193.999792,0.466667
BFGS ros (2009),15,5,1e-07,362932128,0.000000
BFGS ros (2009),15,10,1e-07,3532015828,0.000000
BFGS ros (2009),15,20,1e-07,57428700000,0.000000
BFGS-M-17 Blelly (2018),1,2,1e-07,7.399998,1.000000
BFGS-M-17 Blelly (2018),1,5,1e-07,17.000004,1.000000
BFGS-M-17 Blelly (2018),1,10,1e-07,34.000003,1.000000
BFGS-M-17 Blelly (2018),1,20,1e-07,83.599998,1.000000
BFGS-M-17 Blelly (2018),2,2,1e-07,701.8,0.933333
BFGS-M-17 Blelly (2018),2,5,1e-07,32782.230784,0.133333
BFGS-M-17 Blelly (2018),2,10,1e-07,3204400.00003,0.000000
BFGS-M-17 Blelly (2018),2,20,1e-07,332760960,0.000000
BFGS-M-17 Blelly (2018),3,2,1e-07,8227.428528,0.466667
BFGS-M-17 Blelly (2018),3,5,1e-07,25822248,0.000000
BFGS-M-17 Blelly (2018),3,10,1e-07,152049546,0.000000
BFGS-M-17 Blelly (2018),3,20,1e-07,843040737,0.000000
BFGS-M-17 Blelly (2018),8,2,1e-07,188.400016,1.000000
BFGS-M-17 Blelly (2018),8,5,1e-07,2040.199934,1.000000
BFGS-M-17 Blelly (2018),8,10,1e-07,35492.867121,0.266667
BFGS-M-17 Blelly (2018),8,20,1e-07,1249551.40141,0.000000
BFGS-M-17 Blelly (2018),15,2,1e-07,5390.667236,0.600000
BFGS-M-17 Blelly (2018),15,5,1e-07,342427488,0.000000
BFGS-M-17 Blelly (2018),15,10,1e-07,3521477740,0.000000
BFGS-M-17 Blelly (2018),15,20,1e-07,55950720000,0.000000
BFGS-P-09 Blelly (2018),1,2,1e-07,10.8,1.000000
BFGS-P-09 Blelly (2018),1,5,1e-07,20.666664,1.000000
BFGS-P-09 Blelly (2018),1,10,1e-07,59.733323,0.933333
BFGS-P-09 Blelly (2018),1,20,1e-07,95.866651,0.800000
BFGS-P-09 Blelly (2018),2,2,1e-07,129.066675,1.000000
BFGS-P-09 Blelly (2018),2,5,1e-07,400.399956,1.000000
BFGS-P-09 Blelly (2018),2,10,1e-07,1004.333265,1.000000
BFGS-P-09 Blelly (2018),2,20,1e-07,2618.533455,1.000000
BFGS-P-09 Blelly (2018),3,2,1e-07,6906.90912,0.733333
BFGS-P-09 Blelly (2018),3,5,1e-07,44232922,0.000000
BFGS-P-09 Blelly (2018),3,10,1e-07,282214998,0.000000
BFGS-P-09 Blelly (2018),3,20,1e-07,1749447056,0.000000
BFGS-P-09 Blelly (2018),8,2,1e-07,227.866688,1.000000
BFGS-P-09 Blelly (2018),8,5,1e-07,851.866502,1.000000
BFGS-P-09 Blelly (2018),8,10,1e-07,2179.000041,1.000000
BFGS-P-09 Blelly (2018),8,20,1e-07,6535.667652,1.000000
BFGS-P-09 Blelly (2018),15,2,1e-07,6293.74996,0.800000
BFGS-P-09 Blelly (2018),15,5,1e-07,700340251,0.000000
BFGS-P-09 Blelly (2018),15,10,1e-07,6533295224,0.000000
BFGS-P-09 Blelly (2018),15,20,1e-07,110032460000,0.000000
BFGS-P-Instances Blelly (2018),1,2,1e-07,10.8,1.000000
BFGS-P-Instances Blelly (2018),1,5,1e-07,19.266672,1.000000
BFGS-P-Instances Blelly (2018),1,10,1e-07,41.199992,1.000000
BFGS-P-Instances Blelly (2018),1,20,1e-07,157.599988,0.866667
BFGS-P-Instances Blelly (2018),2,2,1e-07,110.999994,1.000000
BFGS-P-Instances Blelly (2018),2,5,1e-07,400.599988,1.000000
BFGS-P-Instances Blelly (2018),2,10,1e-07,1008.19992,1.000000
BFGS-P-Instances Blelly (2018),2,20,1e-07,2482.866711,1.000000
BFGS-P-Instances Blelly (2018),3,2,1e-07,9942.444448,0.600000
BFGS-P-Instances Blelly (2018),3,5,1e-07,45915040,0.000000
BFGS-P-Instances Blelly (2018),3,10,1e-07,278191596,0.000000
BFGS-P-Instances Blelly (2018),3,20,1e-07,1715224133,0.000000
BFGS-P-Instances Blelly (2018),8,2,1e-07,231.599984,1.000000
BFGS-P-Instances Blelly (2018),8,5,1e-07,734.799904,1.000000
BFGS-P-Instances Blelly (2018),8,10,1e-07,2200.000532,1.000000
BFGS-P-Instances Blelly (2018),8,20,1e-07,5306.997844,1.000000
BFGS-P-Instances Blelly (2018),15,2,1e-07,7818.499572,0.666667
BFGS-P-Instances Blelly (2018),15,5,1e-07,714757576,0.000000
BFGS-P-Instances Blelly (2018),15,10,1e-07,6789562364,0.000000
BFGS-P-Instances Blelly (2018),15,20,1e-07,111658100000,0.000000
BFGS-P-range Blelly (2018),1,2,1e-07,12.133332,1.000000
BFGS-P-range Blelly (2018),1,5,1e-07,21.133332,1.000000
BFGS-P-range Blelly (2018),1,10,1e-07,39.599997,1.000000
BFGS-P-range Blelly (2018),1,20,1e-07,125.266654,0.733333
BFGS-P-range Blelly (2018),2,2,1e-07,116.666681,1.000000
BFGS-P-range Blelly (2018),2,5,1e-07,323.333304,1.000000
BFGS-P-range Blelly (2018),2,10,1e-07,989.066715,1.000000
BFGS-P-range Blelly (2018),2,20,1e-07,2485.800063,1.000000
BFGS-P-range Blelly (2018),3,2,1e-07,7009.454512,0.733333
BFGS-P-range Blelly (2018),3,5,1e-07,44882944,0.000000
BFGS-P-range Blelly (2018),3,10,1e-07,283248231,0.000000
BFGS-P-range Blelly (2018),3,20,1e-07,1719707619,0.000000
BFGS-P-range Blelly (2018),8,2,1e-07,209.466656,1.000000
BFGS-P-range Blelly (2018),8,5,1e-07,827.599814,1.000000
BFGS-P-range Blelly (2018),8,10,1e-07,2134.400354,1.000000
BFGS-P-range Blelly (2018),8,20,1e-07,8225.732092,1.000000
BFGS-P-range Blelly (2018),15,2,1e-07,8048.100656,0.666667
BFGS-P-range Blelly (2018),15,5,1e-07,683188974,0.000000
BFGS-P-range Blelly (2018),15,10,1e-07,6655600912,0.000000
BFGS-P-range Blelly (2018),15,20,1e-07,106116480000,0.000000
BFGS-P-StPt Blelly (2018),1,2,1e-07,12.400002,1.000000
BFGS-P-StPt Blelly (2018),1,5,1e-07,17.4,1.000000
BFGS-P-StPt Blelly (2018),1,10,1e-07,38.000002,0.866667
BFGS-P-StPt Blelly (2018),1,20,1e-07,257.400021,0.800000
BFGS-P-StPt Blelly (2018),2,2,1e-07,109.199993,1.000000
BFGS-P-StPt Blelly (2018),2,5,1e-07,319.800032,1.000000
BFGS-P-StPt Blelly (2018),2,10,1e-07,844.39992,1.000000
BFGS-P-StPt Blelly (2018),2,20,1e-07,2575.999851,1.000000
BFGS-P-StPt Blelly (2018),3,2,1e-07,20136.60008,0.333333
BFGS-P-StPt Blelly (2018),3,5,1e-07,44730776,0.000000
BFGS-P-StPt Blelly (2018),3,10,1e-07,276680082,0.000000
BFGS-P-StPt Blelly (2018),3,20,1e-07,1733357003,0.000000
BFGS-P-StPt Blelly (2018),8,2,1e-07,145.999952,1.000000
BFGS-P-StPt Blelly (2018),8,5,1e-07,450.000122,1.000000
BFGS-P-StPt Blelly (2018),8,10,1e-07,2185.066372,1.000000
BFGS-P-StPt Blelly (2018),8,20,1e-07,8095.068332,1.000000
BFGS-P-StPt Blelly (2018),15,2,1e-07,10301.110448,0.600000
BFGS-P-StPt Blelly (2018),15,5,1e-07,704013999,0.000000
BFGS-P-StPt Blelly (2018),15,10,1e-07,6560598452,0.000000
BFGS-P-StPt Blelly (2018),15,20,1e-07,109639160000,0.000000
BFGS-scipy Baudis (2014),1,2,1e-07,10.333332,1.000000
BFGS-scipy Baudis (2014),1,5,1e-07,20.333328,1.000000
BFGS-scipy Baudis (2014),1,20,1e-07,58.800006,1.000000
BFGS-scipy Baudis (2014),2,2,1e-07,73.733341,1.000000
BFGS-scipy Baudis (2014),2,5,1e-07,437.13337,1.000000
BFGS-scipy Baudis (2014),2,20,1e-07,2683.733334,1.000000
BFGS-scipy Baudis (2014),3,2,1e-07,4450.533488,1.000000
BFGS-scipy Baudis (2014),3,5,1e-07,508759.999648,0.666667
BFGS-scipy Baudis (2014),3,20,1e-07,15302145369,0.000000
BFGS-scipy Baudis (2014),8,2,1e-07,244.600048,1.000000
BFGS-scipy Baudis (2014),8,5,1e-07,778.533452,1.000000
BFGS-scipy Baudis (2014),8,20,1e-07,7396.864692,1.000000
BFGS-scipy Baudis (2014),15,2,1e-07,4039.199676,1.000000
BFGS-scipy Baudis (2014),15,5,1e-07,127827.933506,1.000000
BFGS-scipy Baudis (2014),15,20,1e-07,920007360000,0.000000
BFGS-scipy-2019 Varelas (2019),1,2,1e-07,12.933336,1.000000
BFGS-scipy-2019 Varelas (2019),1,5,1e-07,25.8,1.000000
BFGS-scipy-2019 Varelas (2019),1,10,1e-07,43.599996,1.000000
BFGS-scipy-2019 Varelas (2019),1,20,1e-07,67.999985,1.000000
BFGS-scipy-2019 Varelas (2019),2,2,1e-07,69.200003,1.000000
BFGS-scipy-2019 Varelas (2019),2,5,1e-07,335.199958,1.000000
BFGS-scipy-2019 Varelas (2019),2,10,1e-07,758.7333,1.000000
BFGS-scipy-2019 Varelas (2019),2,20,1e-07,2414.59986,1.000000
BFGS-scipy-2019 Varelas (2019),3,2,1e-07,7550.666896,1.000000
BFGS-scipy-2019 Varelas (2019),3,5,1e-07,827210058,0.000000
BFGS-scipy-2019 Varelas (2019),3,10,1e-07,3651927354,0.000000
BFGS-scipy-2019 Varelas (2019),3,20,1e-07,15311242408,0.000000
BFGS-scipy-2019 Varelas (2019),8,2,1e-07,202.533296,1.000000
BFGS-scipy-2019 Varelas (2019),8,5,1e-07,670.000116,1.000000
BFGS-scipy-2019 Varelas (2019),8,10,1e-07,2005.332682,1.000000
BFGS-scipy-2019 Varelas (2019),8,20,1e-07,6127.865788,1.000000
BFGS-scipy-2019 Varelas (2019),15,2,1e-07,5935.466256,1.000000
BFGS-scipy-2019 Varelas (2019),15,5,1e-07,10681507746,0.000000
BFGS-scipy-2019 Varelas (2019),15,10,1e-07,79855235844,0.000000
BFGS-scipy-2019 Varelas (2019),15,20,1e-07,920659180000,0.000000
BIPOP-aCMA-STEP loshchilov (2013),1,2,1e-07,65.599998,1.000000
BIPOP-aCMA-STEP loshchilov (2013),1,5,1e-07,170.266668,1.000000
BIPOP-aCMA-STEP loshchilov (2013),1,10,1e-07,338.399989,1.000000
BIPOP-aCMA-STEP loshchilov (2013),1,20,1e-07,699.800017,1.000000
BIPOP-aCMA-STEP loshchilov (2013),2,2,1e-07,104.4,1.000000
BIPOP-aCMA-STEP loshchilov (2013),2,5,1e-07,266.533334,1.000000
BIPOP-aCMA-STEP loshchilov (2013),2,10,1e-07,535.600065,1.000000
BIPOP-aCMA-STEP loshchilov (2013),2,20,1e-07,1098.199986,1.000000
BIPOP-aCMA-STEP loshchilov (2013),3,2,1e-07,499.79992,1.000000
BIPOP-aCMA-STEP loshchilov (2013),3,5,1e-07,691.333958,1.000000
BIPOP-aCMA-STEP loshchilov (2013),3,10,1e-07,1508.198892,1.000000
BIPOP-aCMA-STEP loshchilov (2013),3,20,1e-07,4083.996686,1.000000
BIPOP-aCMA-STEP loshchilov (2013),8,2,1e-07,593.6,1.000000
BIPOP-aCMA-STEP loshchilov (2013),8,5,1e-07,2207.533484,1.000000
BIPOP-aCMA-STEP loshchilov (2013),8,10,1e-07,5406.533902,1.000000
BIPOP-aCMA-STEP loshchilov (2013),8,20,1e-07,20178.798152,1.000000
BIPOP-aCMA-STEP loshchilov (2013),15,2,1e-07,3898.66614,1.000000
BIPOP-aCMA-STEP loshchilov (2013),15,5,1e-07,22432.460622,1.000000
BIPOP-aCMA-STEP loshchilov (2013),15,10,1e-07,84112.30406,1.000000
BIPOP-aCMA-STEP loshchilov (2013),15,20,1e-07,351279,1.000000
BIPOP-CMA-ES hansen (2009),1,2,1e-07,232.933332,1.000000
BIPOP-CMA-ES hansen (2009),1,5,1e-07,647.466672,1.000000
BIPOP-CMA-ES hansen (2009),1,10,1e-07,1328.333329,1.000000
BIPOP-CMA-ES hansen (2009),1,20,1e-07,2466.866656,1.000000
BIPOP-CMA-ES hansen (2009),2,2,1e-07,639.13332,1.000000
BIPOP-CMA-ES hansen (2009),2,5,1e-07,2081.000012,1.000000
BIPOP-CMA-ES hansen (2009),2,10,1e-07,5938.733385,1.000000
BIPOP-CMA-ES hansen (2009),2,20,1e-07,19471.533198,1.000000
BIPOP-CMA-ES hansen (2009),3,2,1e-07,3110.399872,1.000000
BIPOP-CMA-ES hansen (2009),3,5,1e-07,230932.713884,0.933333
BIPOP-CMA-ES hansen (2009),3,10,1e-07,21392068,0.133333
BIPOP-CMA-ES hansen (2009),3,20,1e-07,43434237336,0.000000
BIPOP-CMA-ES hansen (2009),8,2,1e-07,692.93336,1.000000
BIPOP-CMA-ES hansen (2009),8,5,1e-07,2263.199926,1.000000
BIPOP-CMA-ES hansen (2009),8,10,1e-07,6190.600133,1.000000
BIPOP-CMA-ES hansen (2009),8,20,1e-07,20686.400404,1.000000
BIPOP-CMA-ES hansen (2009),15,2,1e-07,2636.866228,1.000000
BIPOP-CMA-ES hansen (2009),15,5,1e-07,25184.866798,1.000000
BIPOP-CMA-ES hansen (2009),15,10,1e-07,105317.731306,1.000000
BIPOP-CMA-ES hansen (2009),15,20,1e-07,459999.54,1.000000
BIPOP-saACM-k loshchilov (2013),1,2,1e-07,119.200002,1.000000
BIPOP-saACM-k loshchilov (2013),1,5,1e-07,235.733328,1.000000
BIPOP-saACM-k loshchilov (2013),1,10,1e-07,376.866661,1.000000
BIPOP-saACM-k loshchilov (2013),1,20,1e-07,635.466685,1.000000
BIPOP-saACM-k loshchilov (2013),2,2,1e-07,214.933326,1.000000
BIPOP-saACM-k loshchilov (2013),2,5,1e-07,507.733292,1.000000
BIPOP-saACM-k loshchilov (2013),2,10,1e-07,867.79992,1.000000
BIPOP-saACM-k loshchilov (2013),2,20,1e-07,2385.066696,1.000000
BIPOP-saACM-k loshchilov (2013),3,2,1e-07,3192.53344,1.000000
BIPOP-saACM-k loshchilov (2013),3,5,1e-07,157854.73318,1.000000
BIPOP-saACM-k loshchilov (2013),3,10,1e-07,13331828.3747,0.533333
BIPOP-saACM-k loshchilov (2013),3,20,1e-07,153031484151,0.000000
BIPOP-saACM-k loshchilov (2013),8,2,1e-07,340.599952,1.000000
BIPOP-saACM-k loshchilov (2013),8,5,1e-07,994.33328,1.000000
BIPOP-saACM-k loshchilov (2013),8,10,1e-07,1824.5998,1.000000
BIPOP-saACM-k loshchilov (2013),8,20,1e-07,4802.332612,1.000000
BIPOP-saACM-k loshchilov (2013),15,2,1e-07,2676.732636,1.000000
BIPOP-saACM-k loshchilov (2013),15,5,1e-07,19785.140726,1.000000
BIPOP-saACM-k loshchilov (2013),15,10,1e-07,62062.791932,1.000000
BIPOP-saACM-k loshchilov (2013),15,20,1e-07,335377.72,1.000000
BIPOPaCMA loshchilov (2012),1,2,1e-07,217.399998,1.000000
BIPOPaCMA loshchilov (2012),1,5,1e-07,642.200004,1.000000
BIPOPaCMA loshchilov (2012),1,10,1e-07,1320.933332,1.000000
BIPOPaCMA loshchilov (2012),1,20,1e-07,2523.20001,1.000000
BIPOPaCMA loshchilov (2012),2,2,1e-07,533.333345,1.000000
BIPOPaCMA loshchilov (2012),2,5,1e-07,1650.733342,1.000000
BIPOPaCMA loshchilov (2012),2,10,1e-07,4365.066615,1.000000
BIPOPaCMA loshchilov (2012),2,20,1e-07,13389.33315,1.000000
BIPOPaCMA loshchilov (2012),3,2,1e-07,3790.600208,1.000000
BIPOPaCMA loshchilov (2012),3,5,1e-07,313417.599606,1.000000
BIPOPaCMA loshchilov (2012),3,10,1e-07,14987789.7136,0.466667
BIPOPaCMA loshchilov (2012),3,20,1e-07,153035646295,0.000000
BIPOPaCMA loshchilov (2012),8,2,1e-07,584.133312,1.000000
BIPOPaCMA loshchilov (2012),8,5,1e-07,2808.5999,1.000000
BIPOPaCMA loshchilov (2012),8,10,1e-07,5354.933156,1.000000
BIPOPaCMA loshchilov (2012),8,20,1e-07,20002.065776,1.000000
BIPOPaCMA loshchilov (2012),15,2,1e-07,3169.33284,1.000000
BIPOPaCMA loshchilov (2012),15,5,1e-07,28376.07227,1.000000
BIPOPaCMA loshchilov (2012),15,10,1e-07,98245.796084,1.000000
BIPOPaCMA loshchilov (2012),15,20,1e-07,407408.2,1.000000
BIPOPsaACM loshchilov (2012),1,2,1e-07,119.666664,1.000000
BIPOPsaACM loshchilov (2012),1,5,1e-07,228.466668,1.000000
BIPOPsaACM loshchilov (2012),1,10,1e-07,402.200011,1.000000
BIPOPsaACM loshchilov (2012),1,20,1e-07,690.066666,1.000000
BIPOPsaACM loshchilov (2012),2,2,1e-07,210.733343,1.000000
BIPOPsaACM loshchilov (2012),2,5,1e-07,464.800014,1.000000
BIPOPsaACM loshchilov (2012),2,10,1e-07,1208.666745,1.000000
BIPOPsaACM loshchilov (2012),2,20,1e-07,4093.133514,1.000000
BIPOPsaACM loshchilov (2012),3,2,1e-07,3305.666848,1.000000
BIPOPsaACM loshchilov (2012),3,5,1e-07,436795.2668,1.000000
BIPOPsaACM loshchilov (2012),3,10,1e-07,6071336.58279,0.800000
BIPOPsaACM loshchilov (2012),3,20,1e-07,153026771135,0.000000
BIPOPsaACM loshchilov (2012),8,2,1e-07,273.800016,1.000000
BIPOPsaACM loshchilov (2012),8,5,1e-07,1063.266558,1.000000
BIPOPsaACM loshchilov (2012),8,10,1e-07,2285.86658,1.000000
BIPOPsaACM loshchilov (2012),8,20,1e-07,6989.331868,1.000000
BIPOPsaACM loshchilov (2012),15,2,1e-07,3085.999424,1.000000
BIPOPsaACM loshchilov (2012),15,5,1e-07,13122.734651,1.000000
BIPOPsaACM loshchilov (2012),15,10,1e-07,72605.82964,1.000000
BIPOPsaACM loshchilov (2012),15,20,1e-07,298886.84,1.000000
BIRMIN Kudela (2023),1,2,1e-07,18688.307694,0.800000
BIRMIN Kudela (2023),1,5,1e-07,91.400004,1.000000
BIRMIN Kudela (2023),1,10,1e-07,161.733332,1.000000
BIRMIN Kudela (2023),1,20,1e-07,289.133333,1.000000
BIRMIN Kudela (2023),2,2,1e-07,111.066665,1.000000
BIRMIN Kudela (2023),2,5,1e-07,329.266678,1.000000
BIRMIN Kudela (2023),2,10,1e-07,880.26666,0.933333
BIRMIN Kudela (2023),2,20,1e-07,366166.636353,0.666667
BIRMIN Kudela (2023),3,2,1e-07,36695.272496,0.733333
BIRMIN Kudela (2023),3,5,1e-07,339078.875364,0.533333
BIRMIN Kudela (2023),3,10,1e-07,1825521906,0.000000
BIRMIN Kudela (2023),3,20,1e-07,7651091812,0.000000
BIRMIN Kudela (2023),8,2,1e-07,108.866688,1.000000
BIRMIN Kudela (2023),8,5,1e-07,433.466584,1.000000
BIRMIN Kudela (2023),8,10,1e-07,851.267265,1.000000
BIRMIN Kudela (2023),8,20,1e-07,156178.6168,0.866667
